Stkcd	Accper	Typrep	Fn02301	Fn02302	Fn02303	Fn02304	Fn02305	Fn02308	Fn02309	Fn02306	Fn02307	Fnother
002049	2016-12-31	1	1	可编程系统芯片	115032203.7700	96590717.1200	8211513.9900	8211513.9900		203411406.9000	CNY	其中本期增加包括：内部开发支出90，457，478.22，其他增加6，133，238.90。
002049	2016-12-31	1	1	存储器芯片研发项目	5566108.3200	63281268.2300	50998013.3100	40392599.8000	10605413.5100	17849363.2400	CNY	
002049	2016-12-31	1	1	高端智能芯片研发项目	17296079.4300	100896651.9100	43850006.2400	43850006.2400		74342725.1000	CNY	
002049	2016-12-31	1	1	半导体功率器件研发项目		7108195.5300	7108195.5300	7108195.5300			CNY	
002049	2016-12-31	1	1	电子元器件及其他研发项目		11939104.0000	11939104.0000	11939104.0000			CNY	
002049	2016-12-31	1	1	合计	319446944.4700	450715794.1600	202283044.1000	187157257.5400	10605413.5100	567879694.5300	CNY	特种集成电路研发项目本期增加金额中的其他项和本期减少金额中的其他项主要是本公司根据核算要求归集和转出的设备费、开发成本。
002049	2015-12-31	1	1	高端智能卡芯片研发项目	69487293.0500	97763962.1200	149955175.7400	54329719.6600	95625456.0800	17296079.4300	CNY	
002049	2015-12-31	1	1	特种集成电路研发项目	131427528.8200	238022687.2600	75223949.9300	74683768.8300		294226266.1500	CNY	本期增加中包括其他增加2，640，587.48。本期减少中包括其他减少540，181.10。
002049	2015-12-31	1	1	MOKA项目		5566108.3200	.0000			5566108.3200	CNY	本期增加中包括其他增加5，566，108.32。
002049	2015-12-31	1	1	电子元器件工艺技术改进		18463001.6300	18463001.6300	18463001.6300			CNY	
002049	2015-12-31	1	1	LED工艺技术改进		6385924.0300	6385924.0300	6335058.6200			CNY	本期减少中包括其他减少50，865.41。
002049	2015-12-31	1	1	动态可重构可编程逻辑器件技术		2358490.5700	.0000			2358490.5700	CNY	
002049	2015-12-31	1	1	合计	200914821.8700	368560173.9300	250028051.3300	153811548.7400	95625456.0800	319446944.4700	CNY	MOKA项目本期其他增加为非同一控制下企业合并所致。特种集成电路研发项目和LED工艺技术改进本期增加金额中的其他项和本期减少金额中的其他项主要是本公司根据核算要求归集和转出的设备费、开发成本。
002049	2014-12-31	1	1	电子元器件工艺术改造		21165899.1500	21165899.1500	21165899.1500			CNY	
002049	2014-12-31	1	1	LED工艺技术改进		6263990.7000	6263990.7000	6263990.7000			CNY	
002049	2014-12-31	1	1	高端智能卡芯片研发项目	46102330.3800	69798114.3400	46413151.6700	46413151.6700		69487293.0500	CNY	
002049	2014-12-31	1	1	特种集成电路研发项目	59070894.9700	179105370.5000	106748736.6500	77552604.7500	29196131.9000	131427528.8200	CNY	
002049	2014-12-31	1	1	合计	105173225.3500	276333374.6900	180591778.1700	151395646.2700	29196131.9000	200914821.8700	CNY	本期增加金额中的其他项和本期减少金额中的其他项主要是本公司根据核算要求归集和转出的设备费、开发成本。
002049	2013-12-31	1	1	电子元器件工艺改进		17297535.5700	17297535.5700	17297535.5700			CNY	
002049	2013-12-31	1	1	LED工艺技术改进		6164012.7000	6164012.7000	6164012.7000			CNY	
002049	2013-12-31	1	1	高端智能卡芯片研发项目	45109669.6700	53415635.7700	52422975.0600	25594736.7200	26828238.3400	46102330.3800	CNY	
002049	2013-12-31	1	1	特种集成电路研发项目	165749912.7400	102657869.7900	209336887.5600	713399.8200	208623487.7400	59070894.9700	CNY	
002049	2013-12-31	1	1	合计	210859582.4100	179535053.8300	285221410.8900	49769684.8100	235451726.0800	105173225.3500	CNY	本期增加不含本公司之子公司国微电子2013年委托设计开发项目研发投入58，500，589.67元。
002051	2016-12-31	1	1	纳滤膜在正渗透浓缩系统软化处理中的应用研究	1611291.9200	2168322.0400	7250.6900	7250.6900		3772363.2700	CNY	
002051	2016-12-31	1	1	高含盐废水结晶制盐小试研究项目	409305.5600	1166185.1200	20496.0000	20496.0000		1554994.6800	CNY	
002051	2016-12-31	1	1	浙江黄骅实验系统项目	190396.0700					190396.0700	CNY	
002051	2016-12-31	1	1	页岩中试项目		1498883.3800	646458.0000	646458.0000		852425.3800	CNY	
002051	2016-12-31	1	1	汲取液回收工艺创新研发项目		833384.5000	22946.6800	22946.6800		810437.8200	CNY	
002051	2016-12-31	1	1	正渗透用于煤化工高含盐污水回用集成工艺开发		804237.9100	6366.5300	6366.5300		797871.3800	CNY	
002051	2016-12-31	1	1	高含盐废水分质结晶制盐中试研究项目		737138.1900	28093.7000	28093.7000		709044.4900	CNY	
002051	2016-12-31	1	1	高含盐水浓缩过程中电渗析技术		667430.3900	7500.0000	7500.0000		659930.3900	CNY	
002051	2016-12-31	1	1	济南石化废水正渗透浓缩中试		617964.2700	13225.8000	13225.8000		604738.4700	CNY	
002051	2016-12-31	1	1	工程研究开发项目		35537301.1400	35537301.1400	35537301.1400			CNY	
002051	2016-12-31	1	1	高盐水提浓装置		1510594.4900	1510594.4900	1510594.4900			CNY	
002051	2016-12-31	1	1	高效除硅的软化预处理工艺技术开发		818224.5500	818224.5500	30005.3000	788219.2500		CNY	
002051	2016-12-31	1	1	自清洗超滤一体机		472602.1200	472602.1200	472602.1200			CNY	
002051	2016-12-31	1	1	合计	2210993.5500	46832268.1000	39091059.7000	38302840.4500	788219.2500	9952201.9500	CNY	
002051	2015-12-31	1	1	海水淡化项目	1121874.4700	1447703.1300	2569577.6000	308873.3300	2260704.2700		CNY	
002051	2015-12-31	1	1	硅铝凝胶废水处理项目	757556.8800	260903.7000	1018460.5800	146264.5000	872196.0800		CNY	
002051	2015-12-31	1	1	脱硫废水零排放项目	956219.2600	901558.4300	1857777.6900	93303.3300	1764474.3600		CNY	
002051	2015-12-31	1	1	浙江黄骅实验系统项目		190396.0700				190396.0700	CNY	
002051	2015-12-31	1	1	纳滤膜在正渗透浓缩系统软化处理中的应用研究		3697452.5700	2086160.6500	2086160.6500		1611291.9200	CNY	
002051	2015-12-31	1	1	页岩中试项目		396977.9800	396977.9800	396977.9800			CNY	
002051	2015-12-31	1	1	高含盐废水结晶制盐小试研究项目		462403.4000	53097.8400	53097.8400		409305.5600	CNY	
002051	2015-12-31	1	1	合计	2835650.6100	7357395.2800	7982052.3400	3084677.6300	4897374.7100	2210993.5500	CNY	
002051	2014-12-31	1	1	海水淡化项目		1121874.4700				1121874.4700	CNY	
002051	2014-12-31	1	1	硅铝凝胶废水处理项目		757556.8800				757556.8800	CNY	
002051	2014-12-31	1	1	脱硫废水零排放项目		956219.2600				956219.2600	CNY	
002051	2014-12-31	1	1	合计		2835650.6100				2835650.6100	CNY	
002051	2013-12-31	1	1	中工武大课题开发		8434606.9000	8434606.9000	8434606.9000			CNY	
002051	2013-12-31	1	1	污水回用技术研究项目		1179585.5300	1179585.5300	1179585.5300			CNY	
002051	2013-12-31	1	1	玻利维亚糖厂项目甘蔗制糖臭氧脱色新工艺		197500.0000	197500.0000	197500.0000			CNY	
002051	2013-12-31	1	1	合计		9811692.4300	9811692.4300	9811692.4300			CNY	本期开发支出占本期研究开发项目支出总额的比例100％；公司无通过内部研发形成的无形资产。
002054	2016-12-31	1	1	C6三防整理剂的研究与开发		5818669.3000	5818669.3000	5818669.3000			CNY	其中本年增加包括：其他（委外）459,965.40。
002054	2016-12-31	1	1	水性仿超纤合成革含浸树脂的开发及应用技术研究		4054159.9400	4054159.9400	4054159.9400			CNY	其中本年增加包括：其他（委外）347,183.58。
002054	2016-12-31	1	1	短链含氟防水剂研究与开发		3793532.2200	3793532.2200	3793532.2200			CNY	
002054	2016-12-31	1	1	聚氨酯型无氟防水整理剂的开发		3063876.5800	3063876.5800	3063876.5800			CNY	其中本年增加包括：其他（委外）244,981.13。
002054	2016-12-31	1	1	无醛免烫树脂的开发及产业化		2772834.0000	2772834.0000	2772834.0000			CNY	
002054	2016-12-31	1	1	锦氨纶织带用酸性固色剂的开发及产业化		2539464.5600	2539464.5600	2539464.5600			CNY	
002054	2016-12-31	1	1	酸性印花防沾剂的开发及产业化		2240530.2400	2240530.2400	2240530.2400			CNY	
002054	2016-12-31	1	1	涤棉阻燃整理技术的研究与开发		2150334.7500	2150334.7500	2150334.7500			CNY	
002054	2016-12-31	1	1	广东德美其他研发项目		4953255.8100	4953255.8100	4953255.8100			CNY	
002054	2016-12-31	1	1	四川亭江研发项目		10770999.9900	10770999.9900	10770999.9900			CNY	
002054	2016-12-31	1	1	明仁研发项目		6231809.8000	6231809.8000	6231809.8000			CNY	
002054	2016-12-31	1	1	福建德美研发项目		5928653.4200	5928653.4200	5928653.4200			CNY	
002054	2016-12-31	1	1	成都德美研发项目		4320430.0300	4320430.0300	4320430.0300			CNY	
002054	2016-12-31	1	1	德美瓦克研发项目		3984320.9200	3984320.9200	3984320.9200			CNY	
002054	2016-12-31	1	1	濮阳中炜研发项目		2169011.7700	2169011.7700	2169011.7700			CNY	
002054	2016-12-31	1	1	其他子公司研发项目		8338046.6100	7538046.6100	7538046.6100		800000.0000	CNY	
002054	2016-12-31	1	1	合计		73129929.9400	72329929.9400	72329929.9400		800000.0000	CNY	
002054	2015-12-31	1	1	涤棉阻燃整理技术的研究与开发		4633760.3300	4633760.3300	4633760.3300			CNY	
002054	2015-12-31	1	1	高效环保除油剂的开发及产业化		4057962.0600	4057962.0600	4057962.0600			CNY	
002054	2015-12-31	1	1	聚氨酯型无氟防水整理剂的开发		2375020.1300	2375020.1300	2375020.1300			CNY	
002054	2015-12-31	1	1	水性仿超纤合成革含浸树脂的开发及应用技术研究		2360309.9200	2360309.9200	2360309.9200			CNY	
002054	2015-12-31	1	1	涂料印花增稠剂的研究与开发		3599025.5700	3599025.5700	3599025.5700			CNY	
002054	2015-12-31	1	1	无氟环保型拒水整理剂的研究及产业化		2849851.2100	2849851.2100	2849851.2100			CNY	
002054	2015-12-31	1	1	锦氨纶织带用酸性固色剂的开发及产业化		2872492.2400	2872492.2400	2872492.2400			CNY	
002054	2015-12-31	1	1	低温阳离子型双氧水活化剂的开发和应用		2563212.6800	2563212.6800	2563212.6800			CNY	
002054	2015-12-31	1	1	广东德美其他研发项目		8261526.5300	8261526.5300	8261526.5300			CNY	
002054	2015-12-31	1	1	顺德高耐特研发项目		1841092.6000	1841092.6000	1841092.6000			CNY	
002054	2015-12-31	1	1	德美明仁研发项目		226326.0000	226326.0000	226326.0000			CNY	
002054	2015-12-31	1	1	福建德美研发项目		5250981.0200	5250981.0200	5250981.0200			CNY	
002054	2015-12-31	1	1	成都德美研发项目		3941087.1200	3941087.1200	3941087.1200			CNY	
002054	2015-12-31	1	1	中炜化工研发项目		2130086.5800	2130086.5800	2130086.5800			CNY	
002054	2015-12-31	1	1	博士达研发项目		1309785.4300	1309785.4300	1309785.4300			CNY	
002054	2015-12-31	1	1	北京德美研发项目		1368517.1300	1368517.1300	1368517.1300			CNY	
002054	2015-12-31	1	1	合计		49641036.5500	49641036.5500	49641036.5500			CNY	
002054	2014-12-31	1	1	纯棉针织物低温（60℃）练漂新技术		2133993.8300	2133993.8300	2133993.8300			CNY	
002054	2014-12-31	1	1	涤棉阻燃整理剂的研究与开发		3110050.4300	3110050.4300	3110050.4300			CNY	
002054	2014-12-31	1	1	纺织品后整理助剂的研究		3904064.6100	3904064.6100	3904064.6100			CNY	
002054	2014-12-31	1	1	棉纤维全流程低温染整加工集成技术		4605051.6900	4605051.6900	4605051.6900			CNY	
002054	2014-12-31	1	1	高效环保除油剂的开发		2179772.9900	2179772.9900	2179772.9900			CNY	
002054	2014-12-31	1	1	高效增深剂的研究		2842099.6800	2842099.6800	2842099.6800			CNY	
002054	2014-12-31	1	1	环保持久纺织品阻燃整理剂的研究		2916978.5700	2916978.5700	2916978.5700			CNY	
002054	2014-12-31	1	1	活性可控耐久柔软的有机硅织物染整助剂研究		2911849.6200	2911849.6200	2911849.6200			CNY	
002054	2014-12-31	1	1	涂料印花增稠剂的研究与开发		2139730.0500	2139730.0500	2139730.0500			CNY	
002054	2014-12-31	1	1	无氟环保型拒水整理剂的研究		2212140.8600	2212140.8600	2212140.8600			CNY	
002054	2014-12-31	1	1	成都德美研发项目		5277175.8200	5277175.8200	5277175.8200			CNY	
002054	2014-12-31	1	1	福建德美研发项目		5369936.6100	5369936.6100	5369936.6100			CNY	
002054	2014-12-31	1	1	其他试验费用		6760057.1200	6760057.1200	6760057.1200			CNY	
002054	2014-12-31	1	1	合计		46362901.8800	46362901.8800	46362901.8800			CNY	
002055	2016-12-31	1	1	USB TYPE C防水连接器项目	6447172.4300	3439823.7600	9886996.1900		9886996.1900		CNY	
002055	2016-12-31	1	1	0D15反射式背光透镜项目	5163844.8300	278644.7000	5442489.5300		5442489.5300		CNY	
002055	2016-12-31	1	1	车载高清汽车导航线束项目	3978095.2000	6259262.1000	10237357.3000		10237357.3000		CNY	
002055	2016-12-31	1	1	智能设备高散热FPC	716172.4900		716172.4900		716172.4900		CNY	
002055	2016-12-31	1	1	车载充电智能通讯项目		47799344.8700	47798936.8700	741544.8900	47057391.9800	408.0000	CNY	
002055	2016-12-31	1	1	0.4T厚度薄型侧发光支架项目		13246797.4300	4605167.3600	4605167.3600		8641630.0700	CNY	
002055	2016-12-31	1	1	EMC支架		4826356.7400				4826356.7400	CNY	
002055	2016-12-31	1	1	TYPE C USB2.0研发项目		4009201.2600	881055.4400	881055.4400		3128145.8200	CNY	
002055	2016-12-31	1	1	镭射二维码的导入		3420181.0400	3420181.0400	2321801.3200	1098379.7200		CNY	
002055	2016-12-31	1	1	type-c柔性线路板		3309076.5500	3309076.5500	2176985.3400	1132091.2100		CNY	
002055	2016-12-31	1	1	软硬结合板直接冲型测试		2977629.6800	2977629.6800	1903482.6400	1074147.0400		CNY	
002055	2016-12-31	1	1	FFC双层大气流项目		2824396.3400	2824396.3400		2824396.3400		CNY	
002055	2016-12-31	1	1	选化膜代替抗电镀干膜工艺		2290180.9800	2290180.9800	1322209.1500	967971.8300		CNY	
002055	2016-12-31	1	1	家电线束改性聚苯乙烯绝缘料及其检测装置的技术研发		2289903.9700	2289903.9700	2289903.9700			CNY	
002055	2016-12-31	1	1	四层与6层HDI产品设计与制作		2222723.2900	2222723.2900	1166307.9200	1056415.3700		CNY	
002055	2016-12-31	1	1	FR4后开盖工艺（FR板）		2124704.9800	2124704.9800	1120294.1100	1004410.8700		CNY	
002055	2016-12-31	1	1	BASE压合后改善PP纹路		2110839.1500	1082031.3800	1082031.3800		1028807.7700	CNY	
002055	2016-12-31	1	1	双面盲孔与通孔一起制作工艺		1620120.4800	1117056.3400	1117056.3400		503064.1400	CNY	
002055	2016-12-31	1	1	FFC柔性连接器		1562414.2800	762932.4800	762932.4800		799481.8000	CNY	
002055	2016-12-31	1	1	新型高端耳机线		1392974.8900	646925.9000	646925.9000		746048.9900	CNY	
002055	2016-12-31	1	1	立体钢片的导入		1244817.0200	1244817.0200	1244817.0200			CNY	
002055	2016-12-31	1	1	耐热耐老化气密性好室外用通讯电缆的研发		1118276.3700	1118276.3700	1118276.3700			CNY	
002055	2016-12-31	1	1	通讯设备线束的耐磨、防耐候、阻湿等综合性能的技术研发		1109970.9000	1109970.9000	1109970.9000			CNY	
002055	2016-12-31	1	1	一阶HDI软硬结合板		975508.8700	975508.8700		975508.8700		CNY	
002055	2016-12-31	1	1	合计	16305284.9500	112453149.6500	109084491.2700	25610762.5300	83473728.7400	19673943.3300	CNY	
002055	2015-12-31	1	1	0D15反射式背光透镜项目		9822554.7500	4658709.9200	4658709.9200		5163844.8300	CNY	
002055	2015-12-31	1	1	500万像素以上镜头项目		19253932.4400	19253932.4400	11870417.4500	7383514.9900		CNY	
002055	2015-12-31	1	1	EMC项目		6908062.7200	6908062.7200	6908062.7200			CNY	
002055	2015-12-31	1	1	FFC双层大气流项目		4335816.7300	4335816.7300	4335816.7300			CNY	
002055	2015-12-31	1	1	SATA Express连接器		5809850.3800	5809850.3800	5809850.3800			CNY	
002055	2015-12-31	1	1	SMT后冲型的摄像头模组软硬结合板		2374953.5400	2374953.5400	1413663.4100	961290.1300		CNY	
002055	2015-12-31	1	1	TYPE C USB2.0研发项目		620429.3700	620429.3700	620429.3700			CNY	
002055	2015-12-31	1	1	USB TYPE C防水连接器项目		8274947.5600	1827775.1300	1827775.1300		6447172.4300	CNY	
